path,line,encoding,original_comment,english_comment
kbe/src/server/cellapp/entity_coordinate_node.cpp,146,gb18030,// 如果找不到，则往右边编历寻找,
kbe/src/server/cellapp/entity_coordinate_node.cpp,159,gb18030,// 理论上不可能找不到,
kbe/src/server/cellapp/entity_coordinate_node.cpp,165,gb18030,// 能来到这里，表示一定是找到了，开始找离目标位置最近的Node,
kbe/src/server/cellapp/entity_coordinate_node.cpp,169,gb18030,// 相等,
kbe/src/server/cellapp/entity_coordinate_node.cpp,173,gb18030,// Entity Node在中心点的右边,
kbe/src/server/cellapp/entity_coordinate_node.cpp,180,gb18030,// 由于是从中心点的右边往左边遍历，,
kbe/src/server/cellapp/entity_coordinate_node.cpp,181,gb18030,// 因此第一个position小于中心点的entity就一定是离中心点最近的,
kbe/src/server/cellapp/entity_coordinate_node.cpp,192,gb18030,// Entity Node在中心点的左边,
kbe/src/server/cellapp/entity_coordinate_node.cpp,199,gb18030,// 由于是从中心点的左边往右边遍历，,
kbe/src/server/cellapp/entity_coordinate_node.cpp,200,gb18030,// 因此第一个position大于中心点的entity就一定是离中心点最近的,
kbe/src/server/cellapp/entity_coordinate_node.cpp,215,gb18030,"/**
 查找一个轴上符合范围的entity
 模版参数 NODEWRAP 取值为以下三者之一：
   - CoordinateNodeWrapX
   - CoordinateNodeWrapZ
   - CoordinateNodeWrapY
*/",
kbe/src/server/cellapp/entity_coordinate_node.cpp,232,gb18030,// 如果节点自己也符合条件，则把自己加进去,
kbe/src/server/cellapp/entity_coordinate_node.cpp,347,gb18030,// 在这里做一下更新的原因是，很可能在CoordinateNode::update()的过程中导致实体位置被移动,
kbe/src/server/cellapp/entity_coordinate_node.cpp,348,gb18030,// 而导致次数update被调用，在某种情况下会出现问题,
kbe/src/server/cellapp/entity_coordinate_node.cpp,349,gb18030,"// 例如：// A->B, B-A（此时old_*是B）, A->B（此时old_*是B，而xx等目的地就是B）,此时update中会误判为没有移动。",
kbe/src/server/cellapp/entity_coordinate_node.cpp,360,gb18030,// 此处必须使用watcherNodes_.size()而不能使用迭代器遍历，防止在update中导致增加了watcherNodes_数量而破坏迭代器,
kbe/src/server/cellapp/entity_coordinate_node.cpp,414,gb18030,// 先设置为NULL， 在后面update时进行删除,
kbe/src/server/cellapp/entity_coordinate_node.cpp,415,gb18030,// 此处不能对watcherNodes_做大小做修改，因为可能由EntityCoordinateNode::update()中导致该处调用,
kbe/src/server/cellapp/entity_coordinate_node.cpp,416,gb18030,// 那么可能导致EntityCoordinateNode::update()在循环watcherNodes_中被修改而出错。,
kbe/src/server/cellapp/entity_coordinate_node.cpp,476,gb18030,// 查找Y,
kbe/src/server/cellapp/entity_coordinate_node.h,19,gb18030,"/**
		(扩展坐标)
		x && z由不同的应用实现(从不同处获取)
	*/",
kbe/src/server/cellapp/entity_interface_macros.h,22,gb18030,"/**
	Entity消息宏，  参数为流， 需要自己解开
*/",
kbe/src/server/cellapp/entity_interface_macros.h,85,gb18030,"/**
	Entity消息宏，  只有一个参数的消息
*/",
kbe/src/server/cellapp/entity_interface_macros.h,150,gb18030,"/**
	Entity消息宏，  只有二个参数的消息
*/",
kbe/src/server/cellapp/entity_interface_macros.h,224,gb18030,"/**
	Entity消息宏，  只有零个参数的消息
*/",
kbe/src/server/cellapp/entity_interface_macros.h,288,gb18030,"/**
	Entity消息宏，  只有三个参数的消息
*/",
kbe/src/server/cellapp/entity_remotemethod.cpp,67,gb18030,// 如果是调用客户端方法， 我们记录事件并且记录带宽,
kbe/src/server/cellapp/entity_remotemethod.cpp,116,gb18030,// 记录这个事件产生的数据量大小,
kbe/src/server/cellapp/entity_remotemethod.h,15,gb18030,/** 子类化 将一些py操作填充进派生类 */,
kbe/src/server/cellapp/entityref.h,16,gb18030,// 进入客户端中标志,
kbe/src/server/cellapp/entityref.h,17,gb18030,// 离开客户端中标志,
kbe/src/server/cellapp/entityref.h,18,gb18030,// 常规状态,
kbe/src/server/cellapp/forward_message_over_handler.cpp,49,gb18030,// 添加到space,
kbe/src/server/cellapp/ghost_manager.cpp,47,gb18030,// 先从队列删除,
kbe/src/server/cellapp/ghost_manager.cpp,160,gb18030,// 将消息同步到ghost,
kbe/src/server/cellapp/ghost_manager.cpp,179,gb18030,// 将位置等信息同步到ghost,
kbe/src/server/cellapp/ghost_manager.h,19,gb18030,"/*
	* cell1: entity(1) is real, 则在GhostManager中存放于entityIDs_进行检查  (向其他ghost更新)

	* cell2: entity(1) is ghost, 如果cell2被整体迁移走，则需要向ghost_route_临时设置一个路由地址， 路由在最后一次收包超过一定时间擦除。
	                    如果期间有一些包被转发过来， 那么找不到entity就查询路由表，并继续转发到ghostEntity(例如real销毁了要求立即销毁ghost)。

	* cell1: entity(1) is real, 如果被再迁移到cell3， 则需要向ghost_route_临时设置一个路由地址， 路由在最后一次收ghost请求包超过一定时间擦除。
	                    如果期间有一些ghost请求包被转发过来， 那么找不到entity就查询路由表，并继续转发到realEntity。
*/",
kbe/src/server/cellapp/ghost_manager.h,40,gb18030,"/**
	创建发送bundle，该bundle可能是从send放入发送队列中获取的，如果队列为空
	则创建一个新的
	*/",
kbe/src/server/cellapp/ghost_manager.h,74,gb18030,// 所有存在ghost的相关entity,
kbe/src/server/cellapp/ghost_manager.h,77,gb18030,// ghost路由， 分布式程序某些时候无法保证同步， 那么在本机上的某些entity被迁移走了的,
kbe/src/server/cellapp/ghost_manager.h,78,gb18030,// 时候可能会还会收到一些网络消息， 因为其他app可能还无法立即得到迁移地址， 此时我们,
kbe/src/server/cellapp/ghost_manager.h,79,gb18030,// 可以在当前app上将迁移走的entity指向缓存一下， 有网络消息过来我们可以继续转发到新的地址,
kbe/src/server/cellapp/ghost_manager.h,82,gb18030,// 所有需要广播的事件消息,
kbe/src/server/cellapp/history_event.h,17,gb18030,"/**
	描述一个历史事件
*/",
kbe/src/server/cellapp/history_event.h,37,gb18030,"/**
	管理所有的历史事件
*/",
kbe/src/server/cellapp/initprogress_handler.cpp,136,gb18030,"// 所有脚本都加载完毕
",
kbe/src/server/cellapp/initprogress_handler.cpp,155,gb18030,"// 所有脚本都加载完毕
",
kbe/src/server/cellapp/move_controller.cpp,68,gb18030,// 既然自己要销毁了，那么与自己相联的updatable也应该停止了,
kbe/src/server/cellapp/moveto_point_handler.cpp,92,gb18030,// 如果在onMoveOver中调用cancelController（id）会导致MoveController析构导致pController_为NULL,
kbe/src/server/cellapp/moveto_point_handler.cpp,128,gb18030,// 单位化向量,
kbe/src/server/cellapp/moveto_point_handler.cpp,149,gb18030,// 单位化向量,
kbe/src/server/cellapp/moveto_point_handler.cpp,152,gb18030,// 移动位置,
kbe/src/server/cellapp/moveto_point_handler.cpp,157,gb18030,// 是否需要改变面向,
kbe/src/server/cellapp/moveto_point_handler.cpp,167,gb18030,// 设置entity的新位置和面向,
kbe/src/server/cellapp/moveto_point_handler.cpp,171,gb18030,// 非navigate都不能确定其在地面上,
kbe/src/server/cellapp/moveto_point_handler.cpp,175,gb18030,// 通知脚本,
kbe/src/server/cellapp/moveto_point_handler.cpp,179,gb18030,// 如果在onMove过程中被停止，又或者达到目的地了，则直接销毁并返回false,
kbe/src/server/cellapp/moveto_point_handler.h,18,gb18030,// 常规类型,
kbe/src/server/cellapp/moveto_point_handler.h,19,gb18030,// 范围触发器类型,
kbe/src/server/cellapp/moveto_point_handler.h,20,gb18030,// 移动控制器类型,
kbe/src/server/cellapp/moveto_point_handler.h,53,gb18030,// 速度,
kbe/src/server/cellapp/moveto_point_handler.h,54,gb18030,// 是否不改变面向移动,
kbe/src/server/cellapp/moveto_point_handler.h,55,gb18030,// true则可以飞起来移动否则贴地,
kbe/src/server/cellapp/proximity_controller.cpp,57,gb18030,// 跨cellapp场景跳转时可能出现这种情况,
kbe/src/server/cellapp/proximity_controller.cpp,58,gb18030,// 因为使用ProximityController::ProximityController(Entity* pEntity)构造,
kbe/src/server/cellapp/proximity_controller.h,14,gb18030,"/*
	管理trap。
*/",
kbe/src/server/cellapp/range_trigger.cpp,58,gb18030,"/*
	注意：此处必须是先安装negativeBoundary_再安装positiveBoundary_，如果调换顺序则会导致View的BUG，例如：在一个实体enterView触发时销毁了进入View的实体
	此时实体销毁时并未触发离开View事件，而未触发View事件导致其他实体的View列表中引用的该销毁的实体是一个无效指针。

	原因如下：
	由于总是优先安装在positiveBoundary_，而边界在安装过程中导致另一个实体进入View了， 然后他在这个过程中可能销毁了， 而另一个边界negativeBoundary_还没有安装， 
	而节点删除时会设置节点的xx为-FLT_MAX，让其向negativeBoundary_方向离开，所以positiveBoundary_不能检查到这个边界也就不会触发View离开事件。
	*/",
kbe/src/server/cellapp/range_trigger.cpp,73,gb18030,// update可能导致实体销毁间接导致自己被重置，此时应该返回安装失败,
kbe/src/server/cellapp/range_trigger.cpp,115,gb18030,// 此处不必release node， 节点的释放统一交给CoordinateSystem,
kbe/src/server/cellapp/range_trigger.cpp,131,gb18030,// 如果Z轴情况有变化，则Z轴再判断，优先级为zyx，这样才可以保证只有一次enter或者leave,
kbe/src/server/cellapp/range_trigger.cpp,138,gb18030,// 必须同时检查其他轴， 如果节点x轴在范围内，理论上其他轴也在范围内,
kbe/src/server/cellapp/range_trigger.cpp,156,gb18030,// 如果情况没有发生变化则忽略,
kbe/src/server/cellapp/range_trigger.cpp,179,gb18030,// 如果Z轴情况有变化，则Z轴再判断，优先级为zyx，这样才可以保证只有一次enter或者leave,
kbe/src/server/cellapp/range_trigger.cpp,189,gb18030,// 必须同时检查其他轴， 如果节点x轴在范围内，理论上其他轴也在范围内,
kbe/src/server/cellapp/range_trigger.h,31,gb18030,"/**
		更新范围数据
	*/",
kbe/src/server/cellapp/range_trigger.h,36,gb18030,"/**
		某个节点进入或者离开了rangeTrigger
	*/",
kbe/src/server/cellapp/range_trigger.h,42,gb18030,"/**
		某个节点变动经过了本节点
		@isfront: 向前移动还是向后移动
	*/",
kbe/src/server/cellapp/range_trigger_node.cpp,62,gb18030,// 既然自己都要删除了，通知pRangeTrigger_卸载,
kbe/src/server/cellapp/range_trigger_node.cpp,70,gb18030,// 既然自己都要删除了，通知pRangeTrigger_卸载,
kbe/src/server/cellapp/range_trigger_node.h,27,gb18030,"/**
		(扩展坐标)
		x && z由不同的应用实现(从不同处获取)
	*/",
kbe/src/server/cellapp/range_trigger_node.h,50,gb18030,"/**
		父节点删除
	*/",
kbe/src/server/cellapp/range_trigger_node.h,59,gb18030,"/**
		某个节点变动经过了本节点
		@isfront: 向前移动还是向后移动
	*/",
kbe/src/server/cellapp/real_entity_method.cpp,64,gb18030,// 如果是给组件的消息,
kbe/src/server/cellapp/real_entity_method.cpp,120,gb18030,// 记录这个事件产生的数据量大小,
kbe/src/server/cellapp/real_entity_method.h,31,gb18030,/** 子类化 将一些py操作填充进派生类 */,
kbe/src/server/cellapp/real_entity_method.h,55,gb18030,// 是否是一个组件中的方法,
kbe/src/server/cellapp/real_entity_method.h,56,gb18030,// 这个方法的描述,
kbe/src/server/cellapp/rotator_handler.cpp,70,gb18030,// 如果在onTurn中调用cancelController（id）会导致Controller析构导致pController_为NULL,
kbe/src/server/cellapp/rotator_handler.cpp,99,gb18030,// 得到差值,
kbe/src/server/cellapp/rotator_handler.cpp,103,gb18030,/* 由于我们的弧度表示范围在-PI ~ PI，此处防止溢出 */,
kbe/src/server/cellapp/rotator_handler.cpp,123,gb18030,// 设置entity的新位置和面向,
kbe/src/server/cellapp/rotator_handler.cpp,127,gb18030,// 如果达到目的地则返回true,
kbe/src/server/cellapp/space.h,33,gb18030,/** 子类化将一些py操作填充进派生类 */,
kbe/src/server/cellapp/space_viewer.cpp,82,gb18030,// 如果该viewer地址找不到了则将其擦除,
kbe/src/server/cellapp/space_viewer.cpp,152,gb18030,// 初始化,
kbe/src/server/cellapp/space_viewer.cpp,155,gb18030,// 更新实体,
kbe/src/server/cellapp/space_viewer.cpp,189,gb18030,// 先下发脚本ID对应脚本模块的名称，便于降低后面实体同步量，实体只同步id过去,
kbe/src/server/cellapp/space_viewer.cpp,202,gb18030,// 改变为更新实体,
kbe/src/server/cellapp/space_viewer.cpp,220,gb18030,// 最多每次更新500个实体,
kbe/src/server/cellapp/space_viewer.cpp,224,gb18030,// 获取本次与上次结果的差值，将差值放入stream中更新到客户端,
kbe/src/server/cellapp/space_viewer.cpp,225,gb18030,// 差值包括新增的实体，以及已经有的实体的位置变化,
kbe/src/server/cellapp/space_viewer.cpp,231,gb18030,// 先检查已经监视的实体，对于版本号较低的优先更新,
kbe/src/server/cellapp/space_viewer.cpp,249,gb18030,// 找不到实体， 说明已经销毁或者跑到其他进程了,
kbe/src/server/cellapp/space_viewer.cpp,250,gb18030,// 如果在其他进程， 其他进程会将其更新到客户端,
kbe/src/server/cellapp/space_viewer.cpp,254,gb18030,// true为更新， false为销毁,
kbe/src/server/cellapp/space_viewer.cpp,256,gb18030,// 将其从viewedEntities删除,
kbe/src/server/cellapp/space_viewer.cpp,264,gb18030,// 将其从viewedEntities删除,
kbe/src/server/cellapp/space_viewer.cpp,269,gb18030,"/*
				if (pEntity->cellID() != cellID_)
				{
					// 将其从viewedEntities删除
					viewedEntities.erase(viewerIter++);
					continue;
				}
				*/",
kbe/src/server/cellapp/space_viewer.cpp,278,gb18030,// 有新增的实体或者已经观察到的实体，检查位置变化,
kbe/src/server/cellapp/space_viewer.cpp,279,gb18030,// 如果没有变化则pass,
kbe/src/server/cellapp/space_viewer.cpp,293,gb18030,// true为更新， false为销毁,
kbe/src/server/cellapp/space_viewer.cpp,304,gb18030,// 再检查是否有新增的实体,
kbe/src/server/cellapp/space_viewer.cpp,337,gb18030,// true为更新， false为销毁,
kbe/src/server/cellapp/space_viewer.cpp,346,gb18030,// 如果全部更新完毕，更换版本号,
kbe/src/server/cellapp/space_viewer.h,38,gb18030,// 更新序列号， 所有实体都更新完毕则序列号+1， 在某些时候量比较大的情况每次迭代一部分实体更新,
kbe/src/server/cellapp/space_viewer.h,56,gb18030,// 改变了查看space的cell,
kbe/src/server/cellapp/space_viewer.h,65,gb18030,// 当前所查看的space和cell,
kbe/src/server/cellapp/space_viewer.h,73,gb18030,// 更新序列号， 所有实体都更新完毕则序列号+1， 在某些时候量比较大的情况每次迭代一部分实体更新,
kbe/src/server/cellapp/spacememory.cpp,80,gb18030,// 因为space在destroy时做过一次清理，因此这里理论上剩下的是ghosts实体,
kbe/src/server/cellapp/spacememory.cpp,305,gb18030,// 通知脚本,
kbe/src/server/cellapp/spacememory.cpp,335,gb18030,// 通知脚本,
kbe/src/server/cellapp/spacememory.cpp,391,gb18030,// 先获取到所在位置,
kbe/src/server/cellapp/spacememory.cpp,397,gb18030,// 如果有2个或以上的entity则将最后一个entity移至删除的这个entity所在位置,
kbe/src/server/cellapp/spacememory.cpp,406,gb18030,// 这句必须在onLeaveWorld之后， 因为可能rangeTrigger需要参考pEntityCoordinateNode,
kbe/src/server/cellapp/spacememory.cpp,410,gb18030,"// 如果没有entity了则需要销毁space, 因为space最少存在一个entity",
kbe/src/server/cellapp/spacememory.cpp,435,gb18030,// 如果是一个有Witness(通常是玩家)则需要将当前场景已经创建的有client部分的entity广播给他,
kbe/src/server/cellapp/spacememory.cpp,436,gb18030,// 否则是一个普通的entity进入世界， 那么需要将这个entity广播给所有看见他的有Witness的entity。,
kbe/src/server/cellapp/spacememory.cpp,456,gb18030,// 向其他人客户端广播自己的离开,
kbe/src/server/cellapp/spacememory.cpp,457,gb18030,// 向客户端发送onLeaveWorld消息,
kbe/src/server/cellapp/spacememory.cpp,605,gb18030,// 通知脚本,
kbe/src/server/cellapp/spacememory.h,29,gb18030,"/** 
		更新space中的内容 
	*/",
kbe/src/server/cellapp/spacememory.h,40,gb18030,"/**
		一个entity进入了游戏世界
	*/",
kbe/src/server/cellapp/spacememory.h,54,gb18030,"/**
		销毁
	*/",
kbe/src/server/cellapp/spacememory.h,59,gb18030,"/**
		这个space的cell
	*/",
kbe/src/server/cellapp/spacememory.h,65,gb18030,"/**
		添加space的几何映射
	*/",
kbe/src/server/cellapp/spacememory.h,78,gb18030,"/**
		spaceData相关操作接口
	*/",
kbe/src/server/cellapp/spacememory.h,108,gb18030,// 这个space的ID,
kbe/src/server/cellapp/spacememory.h,111,gb18030,// 创建这个space时用的实体脚本模块名称,
kbe/src/server/cellapp/spacememory.h,114,gb18030,// 这个space上的entity,
kbe/src/server/cellapp/spacememory.h,117,gb18030,// 是否加载过地形数据,
kbe/src/server/cellapp/spacememory.h,120,gb18030,// 每个space最多只有一个cell,
kbe/src/server/cellapp/spacememory.h,127,gb18030,"// spaceData, 只能存储字符串资源， 这样能比较好的兼容客户端。",
kbe/src/server/cellapp/spacememory.h,128,gb18030,// 开发者可以将其他类型转换成字符串进行传输,
kbe/src/server/cellapp/spacememorys.cpp,67,gb18030,// 延时一段时间再销毁,
kbe/src/server/cellapp/spacememorys.h,24,gb18030,"/** 
		创建一个新的space 
	*/",
kbe/src/server/cellapp/spacememorys.h,29,gb18030,"/**
		销毁一个space
	*/",
kbe/src/server/cellapp/spacememorys.h,34,gb18030,"/** 
		寻找一个指定space 
	*/",
kbe/src/server/cellapp/spacememorys.h,39,gb18030,"/** 
		更新所有的space 
	*/",
kbe/src/server/cellapp/trap_trigger.h,21,gb18030,"/**
		某个节点进入或者离开了rangeTrigger
	*/",
kbe/src/server/cellapp/turn_controller.cpp,49,gb18030,// 既然自己要销毁了，那么与自己相联的updatable也应该停止了,
kbe/src/server/cellapp/updatable.h,19,gb18030,"/*
	用来描述一个总是会被更新的对象， app每个tick都会调用所有的
	Updatable来更新状态， 需要实现不同的Updatable来完成不同的更新特性。
*/",
kbe/src/server/cellapp/updatable.h,37,gb18030,// 自身在Updatables容器中的位置,
kbe/src/server/cellapp/updatables.cpp,29,gb18030,// 由于没有大量优先级需求，因此这里固定优先级数组,
kbe/src/server/cellapp/updatables.cpp,41,gb18030,// 防止重复,
kbe/src/server/cellapp/updatables.cpp,47,gb18030,// 记录存储位置,
kbe/src/server/cellapp/view_trigger.h,18,gb18030,"/**
		某个节点进入或者离开了rangeTrigger
	*/",
kbe/src/server/cellapp/witness.cpp,60,gb18030,"/**
	 * @TODO(phw): 注释下面的原始代码，简单修正如下的问题：
	 * 想象一下：A、B、C三个玩家互相能看见对方，那么它们的viewEntities_里面必须会互相记录着对方的entityID，
	 * 那么假如三个玩家都在同一时间传送到另一个cellapp的地图的同一点上，
	 * 这时三个玩家还原的时候都会为另两个玩家生成一个flags_ == ENTITYREF_FLAG_UNKONWN的EntityRef实例，
	 * 把它们记录在自己的viewEntities_，
	 * 但是，Witness::update()并没有针对flags_ == ENTITYREF_FLAG_UNKONWN的情况做特殊处理——把玩家entity数据发送给客户端，
	 * 所以进入了默认的updateVolatileData()流程，
	 * 使得客户端在没有别的玩家entity的情况下就收到了别的玩家的坐标更新的信息，导致客户端错误发生。
	
	s << viewRadius_ << viewHysteresisArea_ << clientViewSize_;	
	
	uint32 size = viewEntitiesmap_.size();
	s << size;

	EntityRef::VIEW_ENTITIES::iterator iter = viewEntities_.begin();
	for(; iter != viewEntities_.end(); ++iter)
	{
		(*iter)->addToStream(s);
	}
	*/",
kbe/src/server/cellapp/witness.cpp,82,gb18030,// 当前这么做能解决问题，但是在space多cell分割的情况下将会出现问题,
kbe/src/server/cellapp/witness.cpp,124,gb18030,// 初始化默认View范围,
kbe/src/server/cellapp/witness.cpp,140,gb18030,// 通知客户端enterworld,
kbe/src/server/cellapp/witness.cpp,177,gb18030,// 通知客户端leaveworld,
kbe/src/server/cellapp/witness.cpp,213,gb18030,// 不需要销毁，后面还可以重用,
kbe/src/server/cellapp/witness.cpp,214,gb18030,// 此处销毁可能会产生错误，因为enterview过程中可能导致实体销毁,
kbe/src/server/cellapp/witness.cpp,215,gb18030,// 在pViewTrigger_流程没走完之前这里销毁了pViewTrigger_就crash,
kbe/src/server/cellapp/witness.cpp,285,gb18030,// 由于位置同步使用了相对位置压缩传输，可用范围为-512~512之间，因此超过范围将出现同步错误,
kbe/src/server/cellapp/witness.cpp,286,gb18030,// 这里做一个限制，如果需要过大的数值客户端应该调整坐标单位比例，将其放大使用。,
kbe/src/server/cellapp/witness.cpp,287,gb18030,// 参考: MemoryStream::appendPackXZ,
kbe/src/server/cellapp/witness.cpp,298,gb18030,// 不返回，继续生效,
kbe/src/server/cellapp/witness.cpp,309,gb18030,// 如果实体已经在场景中，那么需要安装,
kbe/src/server/cellapp/witness.cpp,317,gb18030,// 如果实体已经在场景中，那么需要安装,
kbe/src/server/cellapp/witness.cpp,322,gb18030,/*上面update流程可能导致销毁 */,
kbe/src/server/cellapp/witness.cpp,336,gb18030,// 如果实体已经在场景中，那么需要安装,
kbe/src/server/cellapp/witness.cpp,343,gb18030,// 注意：此处如果不销毁pViewHysteresisAreaTrigger_则必须是update,
kbe/src/server/cellapp/witness.cpp,344,gb18030,// 因为离开View的判断如果pViewHysteresisAreaTrigger_存在，那么必须出了pViewHysteresisAreaTrigger_才算出View,
kbe/src/server/cellapp/witness.cpp,358,gb18030,// 如果进入的是Hysteresis区域，那么不产生作用,
kbe/src/server/cellapp/witness.cpp,362,gb18030,// 先增加一个引用，避免实体在回调中被销毁造成后续判断出错,
kbe/src/server/cellapp/witness.cpp,365,gb18030,// 在onEnteredview和addWitnessed可能导致自己销毁然后,
kbe/src/server/cellapp/witness.cpp,366,gb18030,// pEntity_将被设置为NULL，后面没有机会DECREF,
kbe/src/server/cellapp/witness.cpp,379,gb18030,// 如果flags是ENTITYREF_FLAG_LEAVE_CLIENT_PENDING | ENTITYREF_FLAG_NORMAL状态那么我们,
kbe/src/server/cellapp/witness.cpp,380,gb18030,// 只需要撤销离开状态并将其还原到ENTITYREF_FLAG_NORMAL即可,
kbe/src/server/cellapp/witness.cpp,381,gb18030,// 如果是ENTITYREF_FLAG_LEAVE_CLIENT_PENDING状态那么此时应该将它设置为进入状态 ENTITYREF_FLAG_ENTER_CLIENT_PENDING,
kbe/src/server/cellapp/witness.cpp,443,gb18030,// 如果设置过Hysteresis区域，那么离开Hysteresis区域才算离开View,
kbe/src/server/cellapp/witness.cpp,460,gb18030,// 这里不delete， 我们需要待update将此行为更新至客户端时再进行,
kbe/src/server/cellapp/witness.cpp,501,gb18030,// 通知位置强制改变,
kbe/src/server/cellapp/witness.cpp,510,gb18030,// 通知进入了新地图,
kbe/src/server/cellapp/witness.cpp,520,gb18030,// 发送消息并清理,
kbe/src/server/cellapp/witness.cpp,564,gb18030,// 在设置View半径为0后掉线重登陆会出现这种情况,
kbe/src/server/cellapp/witness.cpp,568,gb18030,// 必须先安装pViewHysteresisAreaTrigger_，否则一些极端情况会出现错误的结果,
kbe/src/server/cellapp/witness.cpp,569,gb18030,// 例如：一个Avatar正好进入到世界此时正在安装View触发器，而安装过程中这个实体onWitnessed触发导致自身被销毁了,
kbe/src/server/cellapp/witness.cpp,570,gb18030,// 由于View触发器并未完全安装完毕导致触发器的节点old_xx等都为-FLT_MAX，所以该实体在离开坐标管理器时Avatar的View触发器判断错误,
kbe/src/server/cellapp/witness.cpp,571,gb18030,// 如果先安装pViewHysteresisAreaTrigger_则不会触发实体进入View事件，这样在安装pViewTrigger_时触发事件导致上面出现的问题时也能之前捕获离开事件了,
kbe/src/server/cellapp/witness.cpp,572,gb18030,/*上面流程可能导致销毁 */,
kbe/src/server/cellapp/witness.cpp,575,gb18030,/*上面流程可能导致销毁 */,
kbe/src/server/cellapp/witness.cpp,593,gb18030,// 通知所有实体离开View,
kbe/src/server/cellapp/witness.cpp,638,gb18030,// 注意：不可在该模块外部使用，否则可能出现客户端表找不到entityID的情况,
kbe/src/server/cellapp/witness.cpp,639,gb18030,// clientViewSize_需要实体真正同步到客户端时才会增加,
kbe/src/server/cellapp/witness.cpp,709,gb18030,// 溢出,
kbe/src/server/cellapp/witness.cpp,770,gb18030,// 得到当前pSendBundle中是否有数据，如果有数据表示该bundle是重用的缓存的数据包,
kbe/src/server/cellapp/witness.cpp,784,gb18030,// 这里使用id查找一下， 避免entity在进入View时的回调里被意外销毁,
kbe/src/server/cellapp/witness.cpp,866,gb18030,/*NETWORK_ENTITY_MESSAGE_FORWARD_CLIENT_BEGIN产生的基础包大小*/,
kbe/src/server/cellapp/witness.cpp,879,gb18030,// 如果bundle是channel缓存的包,
kbe/src/server/cellapp/witness.cpp,880,gb18030,// 取出来重复利用的如果想丢弃本次消息发送,
kbe/src/server/cellapp/witness.cpp,881,gb18030,// 此时应该将NETWORK_ENTITY_MESSAGE_FORWARD_CLIENT_BEGIN从其中抹除掉,
kbe/src/server/cellapp/witness.cpp,1582,gb18030,"/* 如果目标被我控制了，则目标的位置不通知我的客户端。
	   注意：当这个被我控制的entity在服务器中使用moveToPoint()等接口移动时，
	         也会由于这个判定导致坐标不会同步到控制者的客户端中
	*/",
kbe/src/server/cellapp/witness.h,34,gb18030,/** 观察者信息结构 */,
kbe/src/server/cellapp/witness.h,49,gb18030,// 当前所在详情级别,
kbe/src/server/cellapp/witness.h,50,gb18030,// 所表达的entity,
kbe/src/server/cellapp/witness.h,51,gb18030,// 当前与这个entity的距离,
kbe/src/server/cellapp/witness.h,52,gb18030,// 表示这个entity都进入过该entity的哪些详情级别， 提供属性广播优化用的,
kbe/src/server/cellapp/witness.h,53,gb18030,// 当没有进入过某级别时， 会将所有这个级别的属性更新给他， 否则只更新近段时间曾经改变过的属性,
kbe/src/server/cellapp/witness.h,54,gb18030,// entity离开了某个详情级别(没有脱离witness)后， 这期间有某个详情级别的属性改变均记录在这里,
kbe/src/server/cellapp/witness.h,57,gb18030,"/**
	这个模块用来监视我们感兴趣的entity数据， 如：view， 属性更新， 调用entity的方法
	并将其传输给监视者。
*/",
kbe/src/server/cellapp/witness.h,112,gb18030,"/**
		基础位置， 如果有坐骑基础位置可能是坐骑等
	*/",
kbe/src/server/cellapp/witness.h,117,gb18030,"/**
	基础朝向， 如果有坐骑基础朝向可能是坐骑等
	*/",
kbe/src/server/cellapp/witness.h,131,gb18030,"/**
		获得实体本次同步Volatile数据的标记
	*/",
kbe/src/server/cellapp/witness.h,142,gb18030,"/**
		使用何种协议来更新客户端
	*/",
kbe/src/server/cellapp/witness.h,147,gb18030,"/**
		添加基础位置到更新包
	*/",
kbe/src/server/cellapp/witness.h,152,gb18030,"/**
		向witness客户端推送一条消息
	*/",
kbe/src/server/cellapp/witness.h,161,gb18030,/** 获得viewentity的引用 */,
kbe/src/server/cellapp/witness.h,164,gb18030,/** entityID是否在view内 */,
kbe/src/server/cellapp/witness.h,173,gb18030,"/**
		重置View范围内的entities， 使其同步状态恢复到最初未同步的状态
	*/",
kbe/src/server/cellapp/witness.h,179,gb18030,"/**
		如果view中entity数量小于256则只发送索引位置
	*/",
kbe/src/server/cellapp/witness.h,184,gb18030,"/**
		当update执行时view列表有改变的时候需要更新entityRef的aliasID
	*/",
kbe/src/server/cellapp/witness.h,192,gb18030,// 当前entity的view半径,
kbe/src/server/cellapp/witness.h,194,gb18030,// 当前entityView的一个滞后范围,
kbe/src/server/cellappmgr/cellappmgr.cpp,28,gb18030,// 必须存在一个准备好的进程,
kbe/src/server/cellappmgr/cellappmgr.cpp,125,gb18030,// 添加了一个新的cellapp,
kbe/src/server/cellappmgr/cellappmgr.cpp,152,gb18030,// 如果是app死亡了,
kbe/src/server/cellappmgr/cellappmgr.cpp,243,gb18030,// 首先进程必须活着且初始化完毕,
kbe/src/server/cellappmgr/cellappmgr.cpp,246,gb18030,// 如果没有任何实体则无条件分配,
kbe/src/server/cellappmgr/cellappmgr.cpp,250,gb18030,// 比较并记录负载最小的进程最终被分配,
kbe/src/server/cellappmgr/cellappmgr.cpp,317,gb18030,// 如果cellappIndex为0，则代表不强制指定cellapp,
